component_name,instance_name,expected_color,material_or_role,r,g,b,a,source_path,notes
cable_clamp_02_base,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_02_strap,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_03_base,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_03_strap,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_04_base,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_04_strap,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_05_base,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_05_strap,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_06_base,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_06_strap,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
rear_tab_used_marker,cable_chain_mounting_tabs_usage,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:cable_chain_mounting_tabs_usage,mounting_reference; small markers showing Stage 7A-3c mounting tabs are used; no new full mechanical support
x_carriage_tab_used_marker,cable_chain_mounting_tabs_usage,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:cable_chain_mounting_tabs_usage,mounting_reference; small markers showing Stage 7A-3c mounting tabs are used; no new full mechanical support
z_axis_tab_used_marker,cable_chain_mounting_tabs_usage,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:cable_chain_mounting_tabs_usage,mounting_reference; small markers showing Stage 7A-3c mounting tabs are used; no new full mechanical support
