component_name,instance_name,expected_color,material_or_role,r,g,b,a,source_path,notes
right_slider_top_binding_plate_left_pad_v1_7,right_slider_binding_assembly_v1_7,compact_slider_top_binding_plate_aluminum,binding_plate,0.63,0.64,0.62,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_slider_top_binding_plate_right_pad_v1_7,right_slider_binding_assembly_v1_7,compact_slider_top_binding_plate_aluminum,binding_plate,0.63,0.64,0.62,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_raised_bridge_block_above_rail_keepout_v1_7,right_slider_binding_assembly_v1_7,raised_bridge_block_above_rail_keepout,raised_bridge,0.5,0.51,0.5,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_front_left_short_side_web_outside_groove_v1_7,right_slider_binding_assembly_v1_7,short_vertical_cheek_web_dark_gray,binding_web,0.24,0.24,0.23,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_rear_left_short_side_web_outside_groove_v1_7,right_slider_binding_assembly_v1_7,short_vertical_cheek_web_dark_gray,binding_web,0.24,0.24,0.23,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_front_right_short_side_web_outside_groove_v1_7,right_slider_binding_assembly_v1_7,short_vertical_cheek_web_dark_gray,binding_web,0.24,0.24,0.23,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_rear_right_short_side_web_outside_groove_v1_7,right_slider_binding_assembly_v1_7,short_vertical_cheek_web_dark_gray,binding_web,0.24,0.24,0.23,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_upper_compact_transfer_bar_v1_7,right_slider_binding_assembly_v1_7,compact_slider_top_binding_plate_aluminum,binding_plate,0.63,0.64,0.62,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_compact_x_beam_end_saddle_v1_7,right_slider_binding_assembly_v1_7,compact_x_beam_end_saddle_dark_gray,binding_saddle,0.18,0.18,0.17,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_front_saddle_cheek_v1_7,right_slider_binding_assembly_v1_7,short_vertical_cheek_web_dark_gray,binding_web,0.24,0.24,0.23,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_rear_saddle_cheek_v1_7,right_slider_binding_assembly_v1_7,short_vertical_cheek_web_dark_gray,binding_web,0.24,0.24,0.23,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_slider_plate_fastener_marker_-21_-17,right_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_slider_plate_fastener_marker_-21_17,right_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_slider_plate_fastener_marker_21_-17,right_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_slider_plate_fastener_marker_21_17,right_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_raised_bridge_dowel_marker_-21,right_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_raised_bridge_dowel_marker_21,right_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_front_web_fastener_marker_-21_114,right_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_rear_web_fastener_marker_-21_114,right_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_front_web_fastener_marker_21_114,right_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_rear_web_fastener_marker_21_114,right_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_front_web_fastener_marker_-21_124,right_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_rear_web_fastener_marker_-21_124,right_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_front_web_fastener_marker_21_124,right_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_rear_web_fastener_marker_21_124,right_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_upper_transfer_fastener_marker_514,right_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_upper_transfer_fastener_marker_453,right_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_upper_transfer_fastener_marker_386,right_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_x_beam_saddle_fastener_marker_-18,right_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
right_x_beam_saddle_fastener_marker_18,right_slider_binding_assembly_v1_7,small_dark_fastener_dowel_marker,binding_fastener,0.03,0.03,0.03,1.0,generated:right_slider_binding_assembly_v1_7,compact_slider_binding_assembly_with_rail_keepout; right X beam end is bound through explicit Y slider datum while leaving the rail groove keepout open
